seqid_t,std_seqid_t,seqid_t_t_half,std_seqid_t_t_half,t_half
0.6763937473297119,0.003718535415828228,0.736309289932251,0.0030772353056818247,97
0.6782210469245911,0.003692614147439599,0.7371049523353577,0.0030575308483093977,98
0.6777490973472595,0.0037514842115342617,0.7356836795806885,0.0030944107566028833,99
0.6781826019287109,0.003716425970196724,0.7356672286987305,0.003089592093601823,100
0.6751591563224792,0.0037330379709601402,0.7340484857559204,0.0030866560991853476,101
0.6721301674842834,0.003696069587022066,0.7331047058105469,0.0030874048825353384,102
0.6793239712715149,0.0036855717189610004,0.7343447804450989,0.003091762075200677,103
0.6729806661605835,0.003758193226531148,0.7332528233528137,0.00310549046844244,104
0.6736062169075012,0.0037054328713566065,0.7340595126152039,0.0030917811673134565,105
0.6715868711471558,0.003734433325007558,0.7324516773223877,0.0031360264401882887,106
0.6702535152435303,0.0037346335593611,0.7325120568275452,0.0031103692017495632,107
0.6755651831626892,0.0037103567738085985,0.7302348613739014,0.0031221455428749323,108
0.6757791638374329,0.0036735525354743004,0.730278730392456,0.003154562786221504,109
0.6728819012641907,0.0037539557088166475,0.7327480316162109,0.003144634421914816,110
0.6736391186714172,0.0037513147108256817,0.7299769520759583,0.003210170194506645,111
0.6777490973472595,0.0037775207310914993,0.7319633364677429,0.0031854917760938406,112
0.6751426458358765,0.003765992121770978,0.7322486639022827,0.003158068750053644,113
0.6713674068450928,0.003714648773893714,0.7308329343795776,0.0031738474499434233,114
0.6749890446662903,0.0037091963458806276,0.7306190133094788,0.003170959884300828,115
0.6723496317863464,0.0037664424162358046,0.7313377857208252,0.003180290339514613,116
0.676635205745697,0.003766980953514576,0.7299659848213196,0.0031735722441226244,117
0.6708186864852905,0.0037477496080100536,0.7290167212486267,0.0031776512041687965,118
0.6688323020935059,0.003701833076775074,0.7289892435073853,0.003159100655466318,119
0.6689804792404175,0.003719435539096594,0.7283416986465454,0.0031707005109637976,120
0.6723441481590271,0.0037177728954702616,0.7281113266944885,0.0031736844684928656,121
0.667948842048645,0.0038116814102977514,0.7277985215187073,0.0031785264145582914,122
0.6673123240470886,0.003750828094780445,0.7273266315460205,0.0031973873265087605,123
0.675663948059082,0.0037481028120964766,0.7282869219779968,0.0031744884327054024,124
0.6726405024528503,0.003736932761967182,0.7293348908424377,0.003162975888699293,125
0.6739683747291565,0.003727668197825551,0.7291099429130554,0.003199116326868534,126
0.6707473993301392,0.003723744535818696,0.7298343181610107,0.0031610254663974047,127
0.6747311353683472,0.003708713920786977,0.7294391989707947,0.003196962410584092,128
0.6726788878440857,0.003753917757421732,0.7281222343444824,0.0031782786827534437,129
0.6731782555580139,0.003734107594937086,0.7279521822929382,0.003213712014257908,130
0.6697980761528015,0.0037520581390708685,0.7270522713661194,0.003197727259248495,131
0.6718009114265442,0.0037581876385957003,0.7269424796104431,0.003183067077770829,132
0.6770192980766296,0.0037200122606009245,0.7276613712310791,0.0031845043413341045,133
0.6729422211647034,0.0037266272120177746,0.7252853512763977,0.0032333736307919025,134
0.6687390208244324,0.0037133716978132725,0.7253676056861877,0.0031856463756412268,135
0.6741824150085449,0.003731715027242899,0.7263334393501282,0.003219802863895893,136
0.6757846474647522,0.003737696912139654,0.7244293093681335,0.003229563357308507,137
0.6678555607795715,0.0037841391749680042,0.7257298231124878,0.0032291433308273554,138
0.6732111573219299,0.0037599392235279083,0.7254499793052673,0.0032393301371484995,139
0.6741714477539062,0.0037624817341566086,0.7267614006996155,0.0032467730343341827,140
0.6710053086280823,0.0037789144553244114,0.7266187071800232,0.0032311861868947744,141
0.6718722581863403,0.003736930899322033,0.7268272638320923,0.003207362024113536,142
0.6731069087982178,0.0037568730767816305,0.7266571521759033,0.0031994350720196962,143
0.6712302565574646,0.0037525335792452097,0.7260755300521851,0.0032222187146544456,144
0.6736062169075012,0.0037252067122608423,0.7258614897727966,0.0032541747204959393,145
0.6711369752883911,0.0037366466131061316,0.7258231043815613,0.0032098875381052494,146
0.6717734932899475,0.0037196995690464973,0.7249670624732971,0.003212774870917201,147
0.6709833145141602,0.0037492720875889063,0.7254664301872253,0.003249762114137411,148
0.6729642152786255,0.0037375043611973524,0.7266187071800232,0.0032315219286829233,149
0.6721959710121155,0.0037391299847513437,0.726668119430542,0.003218261757865548,150
0.6695237159729004,0.00373853393830359,0.7245555520057678,0.0032187544275075197,151
0.675631046295166,0.0037151577416807413,0.7258011102676392,0.003215395612642169,152
0.6747475862503052,0.003745927242562175,0.7255871295928955,0.0032246261835098267,153
0.6737433671951294,0.0037559682969003916,0.7251591086387634,0.0032301119063049555,154
0.676635205745697,0.0037363748997449875,0.7243909239768982,0.00327494740486145,155
0.6759822368621826,0.0037127502728253603,0.7269918918609619,0.003226444125175476,156
0.6768108010292053,0.00371091952547431,0.7267724275588989,0.003242424689233303,157
0.6793842911720276,0.0036519409622997046,0.7261633276939392,0.0032569521572440863,158
0.6734141707420349,0.003750195959582925,0.724676251411438,0.003262836718931794,159
0.6732825040817261,0.003733764635398984,0.7242208123207092,0.0032351368572562933,160
0.6743360161781311,0.003707925556227565,0.7254115343093872,0.003259877674281597,161
0.675801157951355,0.003677346045151353,0.724456787109375,0.0032397580798715353,162
0.674780547618866,0.003676145803183317,0.7244457602500916,0.0032572555355727673,163
0.673672080039978,0.003744959831237793,0.7227776646614075,0.0032867002300918102,164
0.6735403537750244,0.00370129756629467,0.7221630811691284,0.0032765804789960384,165
0.6717625260353088,0.0037384233437478542,0.7215979099273682,0.003285266924649477,166
0.6687445044517517,0.003748496063053608,0.7220258712768555,0.0032704889308661222,167
0.6687554717063904,0.003754288423806429,0.7193536162376404,0.003298102878034115,168
0.6729532480239868,0.003733925288543105,0.7216198444366455,0.00325888954102993,169
0.6718558073043823,0.0037500830367207527,0.7198364734649658,0.0033038086257874966,170
0.6706101298332214,0.0037396203260868788,0.719787061214447,0.0032900816295295954,171
0.6743524670600891,0.0037493910640478134,0.7230246067047119,0.0032907938584685326,172
0.6727283000946045,0.0037252013571560383,0.7214277982711792,0.003306625410914421,173
0.6724264621734619,0.003720969893038273,0.7193536162376404,0.0032758438028395176,174
0.672256350517273,0.0037419088184833527,0.7224758863449097,0.0032955361530184746,175
0.673276960849762,0.0036985513288527727,0.7189804315567017,0.0033280642237514257,176
0.6726569533348083,0.0037240562960505486,0.7185250520706177,0.0033218814060091972,177
0.6742866635322571,0.0037283410783857107,0.7181244492530823,0.0032932113390415907,178
0.6728928685188293,0.0037848788779228926,0.7189750075340271,0.0033328640274703503,179
0.6725252270698547,0.0036976151168346405,0.7170489430427551,0.003306268248707056,180
0.6728379726409912,0.0036999078001827,0.719123125076294,0.003310372121632099,181
0.6735952496528625,0.003723704721778631,0.7194743156433105,0.003287533763796091,182
0.6725142598152161,0.003721933811903,0.7200614213943481,0.0033109465148299932,183
0.6769699454307556,0.003669727360829711,0.7194578647613525,0.0032952583860605955,184
0.6775076985359192,0.0036882737185806036,0.7198035717010498,0.0032933468464761972,185
0.678764283657074,0.0036979455035179853,0.7191780209541321,0.003305656835436821,186
0.6799989342689514,0.003687781048938632,0.7160831689834595,0.0033333043102174997,187
0.6761852502822876,0.0037431102246046066,0.7156112790107727,0.003352745436131954,188
0.6738696098327637,0.003725063055753708,0.7172684669494629,0.003365609096363187,189
0.6788246035575867,0.00369637506082654,0.717608630657196,0.0033372151665389538,190
0.6806738376617432,0.00372327771037817,0.7171202301979065,0.0033576064743101597,191
0.6751865148544312,0.0037284381687641144,0.7169941067695618,0.003373336046934128,192
0.6773156523704529,0.003695820225402713,0.7174276113510132,0.0033563035540282726,193
0.6820731163024902,0.003690019017085433,0.7178335785865784,0.0033294069580733776,194
0.6806738376617432,0.003664320334792137,0.7167855501174927,0.0033724894747138023,195
0.6782484650611877,0.0037031325045973063,0.7190957069396973,0.0033274469897150993,196
0.6767449378967285,0.0037155766040086746,0.7179378867149353,0.0033365697599947453,197
0.6776777505874634,0.003760881256312132,0.7170434594154358,0.0033804194536060095,198
0.6785008907318115,0.00370945711620152,0.7157594561576843,0.003341954667121172,199
0.6771290898323059,0.0037428063806146383,0.7177293300628662,0.003331434680148959,200
0.6782429814338684,0.003699071006849408,0.7162203788757324,0.003328565275296569,201
0.6750878095626831,0.0037548928521573544,0.716620922088623,0.003324114251881838,202
0.6790770292282104,0.0037012810353189707,0.7176525592803955,0.0033089376520365477,203
0.6814694404602051,0.0036942013539373875,0.7163465619087219,0.00333274994045496,204
0.6774418354034424,0.003699572989717126,0.717932403087616,0.0033029955811798573,205
0.6825779676437378,0.0036680293269455433,0.7178335785865784,0.0033535289112478495,206
0.6741275191307068,0.0037467684596776962,0.7156441807746887,0.0033227060921490192,207
0.6769040822982788,0.0037287790328264236,0.7148211002349854,0.003369042882695794,208
0.6794830560684204,0.0037141910288482904,0.7169885635375977,0.0033483358565717936,209
0.6765584349632263,0.003720926819369197,0.7166154384613037,0.003338531358167529,210
0.6752688884735107,0.0037389895878732204,0.7154302000999451,0.0033698391634970903,211
0.6769809126853943,0.003717468585819006,0.7152600884437561,0.0033837389200925827,212
0.6782484650611877,0.0037088217213749886,0.7162532806396484,0.003354760119691491,213
0.6780180335044861,0.0037079143803566694,0.7136358618736267,0.003357779001817107,214
0.6764101982116699,0.0037074831780046225,0.7140418887138367,0.0033952270168811083,215
0.6764925122261047,0.003684587776660919,0.7133669853210449,0.0033327650744467974,216
0.677809476852417,0.0036962057929486036,0.7146400213241577,0.003336644731462002,217
0.6795379519462585,0.003708938369527459,0.7155014872550964,0.0033472413197159767,218
0.6785612106323242,0.0037159835919737816,0.7147168517112732,0.0033795349299907684,219
0.6797574758529663,0.003701976267620921,0.714799165725708,0.0033877440728247166,220
0.6795269846916199,0.0037240379024297,0.7141296863555908,0.0034068776294589043,221
0.6799166202545166,0.0037195386830717325,0.7144150733947754,0.003384528448805213,222
0.6774582862854004,0.0037304102443158627,0.71401447057724,0.003427505725994706,223
0.6824242472648621,0.0036796911153942347,0.714217483997345,0.003393770894035697,224
0.6824462413787842,0.003707240568473935,0.7135151624679565,0.0033643823117017746,225
0.6727283000946045,0.0037341415882110596,0.7122640013694763,0.003393337829038501,226
0.677419900894165,0.0036858576349914074,0.7117537260055542,0.0033740210346877575,227
0.6767833828926086,0.0037475747521966696,0.7128347158432007,0.0033870383631438017,228
0.675817608833313,0.0037354985252022743,0.7123299241065979,0.0034133160952478647,229
0.6756749153137207,0.0036721481010317802,0.7111555933952332,0.0033712901640683413,230
0.6787588000297546,0.003662111470475793,0.7114903330802917,0.003387399949133396,231
0.6745006442070007,0.003733381861820817,0.7117153406143188,0.003408079268410802,232
0.6753786206245422,0.0037339036352932453,0.7103379964828491,0.0034294521901756525,233
0.6704729795455933,0.0037625590339303017,0.7125493884086609,0.0034319967962801456,234
0.6771290898323059,0.003683490911498666,0.710985541343689,0.0034447491634637117,235
0.6740507483482361,0.0037468031514436007,0.7097837924957275,0.0034323190338909626,236
0.6757407784461975,0.003745949361473322,0.7096850275993347,0.0034284547436982393,237
0.676701009273529,0.003745835041627288,0.7079291343688965,0.0034322466235607862,238
0.6748244166374207,0.0037662640679627657,0.7096795439720154,0.0034396036062389612,239
0.6751481890678406,0.003732637967914343,0.709262490272522,0.0034221294336020947,240
0.6790879964828491,0.003721943125128746,0.7112928032875061,0.003392418846487999,241
0.678950846195221,0.003708613570779562,0.7108867764472961,0.0033889685291796923,242
0.6792361736297607,0.003724337089806795,0.7107495665550232,0.003407786600291729,243
0.6761193871498108,0.003729345975443721,0.7092350721359253,0.003441465785726905,244
0.6746707558631897,0.0037424666807055473,0.7102612257003784,0.0034386294428259134,245
0.6756859421730042,0.0037435260601341724,0.7077260613441467,0.0034345381427556276,246
0.6783966422080994,0.0037334649823606014,0.7107220888137817,0.003423444926738739,247
0.6762620806694031,0.00371764088049531,0.7106398344039917,0.0034038627054542303,248
0.6784130930900574,0.0037050885148346424,0.7082967162132263,0.0034278538078069687,249
0.678950846195221,0.003708117874339223,0.7088454961776733,0.0034356266260147095,250
