nsweeps,pearson,slope
710,0.9956936240196228,1.119204044342041
711,0.9956205487251282,1.1149706840515137
712,0.99541836977005,1.1054587364196777
713,0.9953168630599976,1.107429027557373
714,0.9957798719406128,1.1048656702041626
715,0.9957869052886963,1.1174566745758057
716,0.9955700635910034,1.0999711751937866
717,0.9953572750091553,1.105403184890747
718,0.9953418970108032,1.106199026107788
719,0.9954417943954468,1.103866696357727
720,0.9952731728553772,1.1015723943710327
721,0.995617151260376,1.105042576789856
722,0.9952019453048706,1.094315528869629
723,0.9950387477874756,1.0933657884597778
724,0.9952400326728821,1.0937840938568115
725,0.9953834414482117,1.099408745765686
726,0.9950071573257446,1.0890942811965942
727,0.9952495098114014,1.0921202898025513
728,0.9951230883598328,1.0897636413574219
729,0.9954350590705872,1.0870912075042725
730,0.9953727722167969,1.099379539489746
731,0.9953161478042603,1.0972973108291626
732,0.9953906536102295,1.1063040494918823
733,0.9954420328140259,1.1020827293395996
734,0.9950787425041199,1.0948394536972046
735,0.9953091740608215,1.1058645248413086
736,0.9953169822692871,1.0987334251403809
737,0.995593786239624,1.0960209369659424
738,0.9955694675445557,1.1046099662780762
739,0.9956855177879333,1.1000827550888062
740,0.995259165763855,1.1072814464569092
741,0.9952169060707092,1.1106905937194824
742,0.9953965544700623,1.1070622205734253
743,0.9955661296844482,1.1060593128204346
744,0.9953529238700867,1.0953513383865356
745,0.9952624440193176,1.0997360944747925
746,0.9955007433891296,1.0949782133102417
747,0.9954009652137756,1.0939229726791382
748,0.9952537417411804,1.0867584943771362
749,0.9951508641242981,1.087959885597229
